-0.3048   0.05777 0.0001441 0.0006324        95     7.442     41.35      29.3         1      4.59
-0.3044   0.05886 0.0001433 0.0005671     160.5     13.61     18.25     10.62         1       4.6
-0.3015   0.05319 0.0001403 0.0005042     85.95     6.208      34.9     18.32         1      4.61
-0.3001   0.05777 0.0001381 0.0005333     144.8     9.281     42.25     25.17         1      4.62
-0.2991   0.05101 0.0001325 0.0004056     97.95     6.768      39.5     20.89         1      4.63
-0.2954   0.04181 0.0001313 0.0003682     54.85     3.071      12.6     7.061         1      4.64
-0.2947   0.04503  0.000135 0.0004113      50.9      4.84      9.15     4.504         1      4.65
-0.2924   0.03725 0.0001245 0.0003242     61.95     4.321     22.15     14.12         1      4.66
-0.2912   0.04107 0.0001279 0.0003382     61.05     3.907      13.4     6.463         1      4.67
-0.29   0.03943 0.0001224 0.0003298     52.45     3.486     32.25     13.92         1      4.68
-0.2877   0.03644 0.0001183 0.0002941      76.4     7.426      24.1     10.94         1      4.69
-0.2867   0.03473   0.00012 0.0002849     51.65     5.485      12.4     5.309         1       4.7
-0.2856   0.03692 0.0001203 0.0002916     59.55      4.12     16.35      7.28         1      4.71
-0.2841   0.03507 0.0001197 0.0002779      58.1     4.592     23.75     10.94         1      4.72
-0.2816   0.03335 0.0001143 0.0002656      52.2     3.256     18.95      8.15         1      4.73
-0.2808   0.02976 0.0001143 0.0002307      55.1     4.051     21.35     8.371         1      4.74
-0.28   0.02943 0.0001137 0.0002337        20     1.098      10.3     5.337         1      4.75
-0.278   0.02765 0.0001154 0.0002161      34.3     2.574       4.9     2.038         1      4.76
-0.2776   0.02837 0.0001119 0.0002157      25.7     1.448     12.45     5.708         1      4.77
-0.2755   0.02779 0.0001137 0.0002048      34.5      2.26      12.4     6.171         1      4.78
-0.2747   0.02684 0.0001117  0.000209     31.55     1.635      3.55     1.153         1      4.79
-0.2734   0.02911 0.0001066 0.0002099      36.1     2.702      7.95     3.526         1       4.8
-0.2736   0.02617 0.0001104 0.0001955      50.6      3.75      5.55     2.408         1       4.8
-0.262   0.02336 9.829e-05 0.0001533     25.35     1.722      8.15     3.195         1       4.9
-0.2528   0.02059 8.906e-05 0.0001208     19.55     1.061       3.8     1.611         1         5
-0.2434   0.01847 8.415e-05 0.0001029      16.8     0.637       7.2     2.408         1       5.1
-0.236   0.01689 8.118e-05 8.981e-05     19.65    0.8685      7.15     3.165         1       5.2
-0.2284   0.01508 7.757e-05 7.698e-05      17.3     1.539       5.4     2.594         1       5.3
-0.2219    0.0145 7.407e-05     7e-05     20.75     1.255      5.75     2.886         1       5.4
-0.2157   0.01357 7.128e-05 6.385e-05     11.05    0.3683      4.65     1.502         1       5.5
-0.21   0.01331 6.665e-05 5.725e-05     11.25    0.1692      3.65     1.279         1       5.6
-0.2049   0.01262  6.22e-05 5.072e-05     19.55     2.065       3.1    0.8367         1       5.7
-0.1999   0.01171  6.22e-05 4.572e-05      8.65    0.5598       5.1     3.219         1       5.8
-0.1952   0.01169 5.994e-05 4.438e-05      24.5     3.468       3.3     1.025         1       5.9
-0.1906    0.0109 5.659e-05 3.829e-05        27     3.123      11.8     8.777         1         6
-0.1862   0.01075 5.609e-05  3.73e-05      53.4     7.541       6.6     2.154         1       6.1
-0.1822   0.01052 5.231e-05 3.393e-05     16.45     1.257       3.9     1.261         1       6.2
-0.1787   0.01005 5.154e-05 3.317e-05      14.3    0.5912       6.9     3.099         1       6.3
-0.1748   0.00993 4.969e-05 3.036e-05     21.65     1.763      6.65      2.98         1       6.4
